scenario,path_key,v_target,mass,friction,actuator_delay_s,sensor_noise_m,event,controller,finished,mean_distance_m,mean_kp
154,figure8,0.7,34.634,0.349,0.0640,0.00037,mass,fixed Kp 15,1,0.024037,15.000
154,figure8,0.7,34.634,0.349,0.0640,0.00037,mass,fixed Kp 20,1,0.017436,20.000
154,figure8,0.7,34.634,0.349,0.0640,0.00037,mass,fixed Kp 34,1,0.022698,34.000
154,figure8,0.7,34.634,0.349,0.0640,0.00037,mass,fixed Kp 42,0,0.160926,42.000
154,figure8,0.7,34.634,0.349,0.0640,0.00037,mass,fixed Kp 50,0,0.236804,50.000
155,zigzag30,0.7,12.772,0.351,0.0060,0.00031,mass,PPO,1,0.029153,34.587
155,zigzag30,0.7,12.772,0.351,0.0060,0.00031,mass,fixed Kp 26 (baseline),1,0.028935,26.000
155,zigzag30,0.7,12.772,0.351,0.0060,0.00031,mass,fixed Kp 15,1,0.045975,15.000
155,zigzag30,0.7,12.772,0.351,0.0060,0.00031,mass,fixed Kp 20,1,0.034478,20.000
155,zigzag30,0.7,12.772,0.351,0.0060,0.00031,mass,fixed Kp 34,1,0.024529,34.000
155,zigzag30,0.7,12.772,0.351,0.0060,0.00031,mass,fixed Kp 42,1,0.028382,42.000
155,zigzag30,0.7,12.772,0.351,0.0060,0.00031,mass,fixed Kp 50,1,0.027208,50.000
156,spiral,0.5,12.374,0.966,0.0020,0.00040,force_gust,PPO,1,0.004849,36.187
156,spiral,0.5,12.374,0.966,0.0020,0.00040,force_gust,fixed Kp 26 (baseline),1,0.006953,26.000
156,spiral,0.5,12.374,0.966,0.0020,0.00040,force_gust,fixed Kp 15,1,0.011369,15.000
156,spiral,0.5,12.374,0.966,0.0020,0.00040,force_gust,fixed Kp 20,1,0.008112,20.000
156,spiral,0.5,12.374,0.966,0.0020,0.00040,force_gust,fixed Kp 34,1,0.005694,34.000
156,spiral,0.5,12.374,0.966,0.0020,0.00040,force_gust,fixed Kp 42,1,0.005144,42.000
156,spiral,0.5,12.374,0.966,0.0020,0.00040,force_gust,fixed Kp 50,1,0.005292,50.000
157,scurve,0.3,33.597,0.728,0.0720,0.00018,force_gust,PPO,1,0.006406,35.463
157,scurve,0.3,33.597,0.728,0.0720,0.00018,force_gust,fixed Kp 26 (baseline),1,0.006424,26.000
157,scurve,0.3,33.597,0.728,0.0720,0.00018,force_gust,fixed Kp 15,1,0.009057,15.000
157,scurve,0.3,33.597,0.728,0.0720,0.00018,force_gust,fixed Kp 20,1,0.007485,20.000
157,scurve,0.3,33.597,0.728,0.0720,0.00018,force_gust,fixed Kp 34,1,0.005656,34.000
157,scurve,0.3,33.597,0.728,0.0720,0.00018,force_gust,fixed Kp 42,1,0.005231,42.000
157,scurve,0.3,33.597,0.728,0.0720,0.00018,force_gust,fixed Kp 50,1,0.005487,50.000
158,zigzag30,0.7,39.122,0.295,0.0480,0.00039,force,PPO,1,0.062100,32.992
158,zigzag30,0.7,39.122,0.295,0.0480,0.00039,force,fixed Kp 26 (baseline),1,0.047735,26.000
158,zigzag30,0.7,39.122,0.295,0.0480,0.00039,force,fixed Kp 15,1,0.040542,15.000
158,zigzag30,0.7,39.122,0.295,0.0480,0.00039,force,fixed Kp 20,1,0.046663,20.000
158,zigzag30,0.7,39.122,0.295,0.0480,0.00039,force,fixed Kp 34,1,0.045299,34.000
158,zigzag30,0.7,39.122,0.295,0.0480,0.00039,force,fixed Kp 42,0,0.141054,42.000
158,zigzag30,0.7,39.122,0.295,0.0480,0.00039,force,fixed Kp 50,0,0.047384,50.000
159,figure8,0.3,22.910,0.567,0.0220,0.00013,force,PPO,1,0.002638,31.217
159,figure8,0.3,22.910,0.567,0.0220,0.00013,force,fixed Kp 26 (baseline),1,0.002712,26.000
159,figure8,0.3,22.910,0.567,0.0220,0.00013,force,fixed Kp 15,1,0.002949,15.000
159,figure8,0.3,22.910,0.567,0.0220,0.00013,force,fixed Kp 20,1,0.002808,20.000
159,figure8,0.3,22.910,0.567,0.0220,0.00013,force,fixed Kp 34,1,0.002641,34.000
159,figure8,0.3,22.910,0.567,0.0220,0.00013,force,fixed Kp 42,1,0.002602,42.000
159,figure8,0.3,22.910,0.567,0.0220,0.00013,force,fixed Kp 50,1,0.002577,50.000
160,zigzag,0.7,5.932,0.380,0.0760,0.00023,mass,PPO,0,0.122593,38.034
160,zigzag,0.7,5.932,0.380,0.0760,0.00023,mass,fixed Kp 26 (baseline),0,0.081622,26.000
160,zigzag,0.7,5.932,0.380,0.0760,0.00023,mass,fixed Kp 15,0,0.053998,15.000
160,zigzag,0.7,5.932,0.380,0.0760,0.00023,mass,fixed Kp 20,0,0.062604,20.000
160,zigzag,0.7,5.932,0.380,0.0760,0.00023,mass,fixed Kp 34,0,0.184464,34.000
160,zigzag,0.7,5.932,0.380,0.0760,0.00023,mass,fixed Kp 42,0,0.216418,42.000
